case_id,dispute_amount,dispute_reason,days_since_order,order_exists,invoice_exists,payment_confirmed,delivery_status,tracking_number_present,customer_communication,refund_status,customer_prior_dispute_count,outcome
CB-10066,11099.95,not_as_described,23,False,False,True,unknown,False,complained_before,partial_refund,2,lost
CB-10067,13155.04,item_not_received,11,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-10068,17622.14,item_not_received,16,True,True,True,not_delivered,False,no_contact,no_refund,2,won
CB-10069,86322.04,item_not_received,13,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-10070,2825.65,unauthorized_transaction,9,False,False,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10071,1813.76,item_not_received,11,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-10072,4508.85,item_not_received,48,True,True,True,delivered_unconfirmed,False,complained_before,no_refund,0,won
CB-10073,2738.49,item_not_received,21,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10074,1212.32,unauthorized_transaction,34,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10075,118857.12,duplicate_charge,22,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-10076,13643.2,unauthorized_transaction,44,True,True,False,unknown,False,complained_before,no_refund,1,lost
CB-10077,6402.79,item_not_received,14,True,True,False,delivered_confirmed,True,complained_before,no_refund,1,lost
CB-10078,31428.71,not_as_described,34,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,2,won
CB-10079,47042.94,not_as_described,44,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10080,614.23,duplicate_charge,10,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,1,won
CB-10081,67514.77,item_not_received,26,True,True,True,delivered_confirmed,True,no_contact,no_refund,1,won
CB-10082,2850.72,unauthorized_transaction,23,True,True,False,delivered_confirmed,False,no_contact,no_refund,1,lost
CB-10083,714.15,item_not_received,40,True,True,True,not_delivered,False,no_contact,no_refund,0,won
CB-10084,10360.16,not_as_described,23,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10085,7620.5,duplicate_charge,10,True,True,True,unknown,False,no_contact,full_refund,0,lost
CB-10086,2208.6,not_as_described,33,True,True,True,delivered_confirmed,False,no_contact,no_refund,0,won
CB-10087,18843.83,duplicate_charge,17,True,True,True,delivered_confirmed,False,complained_before,partial_refund,0,won
CB-10088,2449.94,item_not_received,18,True,True,True,not_delivered,True,no_contact,no_refund,0,won
CB-10089,19731.78,item_not_received,20,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10090,79710.07,item_not_received,39,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-10091,80630.99,item_not_received,23,True,True,True,delivered_confirmed,True,no_contact,partial_refund,1,lost
CB-10092,9521.59,item_not_received,18,True,True,True,not_delivered,True,acknowledged_receipt,no_refund,0,won
CB-10093,6696.24,item_not_received,35,True,True,True,unknown,False,complained_before,no_refund,0,won
CB-10094,51487.35,not_as_described,31,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10095,127524.34,item_not_received,63,True,True,True,unknown,False,no_contact,no_refund,2,lost
CB-10096,43983.37,unauthorized_transaction,8,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10097,66309.45,duplicate_charge,16,True,True,True,delivered_confirmed,True,acknowledged_receipt,full_refund,1,won
CB-10098,25358.32,item_not_received,12,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10099,2195.07,not_as_described,35,True,True,True,unknown,False,acknowledged_receipt,no_refund,3,won
CB-10100,2191.69,unauthorized_transaction,35,True,True,False,delivered_unconfirmed,True,acknowledged_receipt,no_refund,3,won
CB-10101,16360.93,unauthorized_transaction,18,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10102,16230.41,item_not_received,14,True,True,True,delivered_confirmed,True,complained_before,no_refund,2,won
CB-10103,13055.68,not_as_described,19,True,True,True,delivered_confirmed,True,complained_before,no_refund,5,won
CB-10104,7865.15,duplicate_charge,62,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10105,577.01,unauthorized_transaction,26,False,False,True,unknown,False,acknowledged_receipt,no_refund,1,lost
CB-10106,131900.86,item_not_received,11,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-10107,79638.56,item_not_received,26,True,True,True,unknown,False,complained_before,no_refund,0,lost
CB-10108,17080.62,duplicate_charge,65,True,True,True,delivered_unconfirmed,True,complained_before,full_refund,1,lost
CB-10109,1442.31,item_not_received,20,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-10110,624.53,duplicate_charge,24,True,True,True,delivered_confirmed,True,no_contact,partial_refund,0,won
CB-10111,93476.92,item_not_received,37,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-10112,1872.35,not_as_described,15,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10113,17338.63,not_as_described,22,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10114,59583.22,duplicate_charge,19,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,2,won
CB-10115,70137.44,not_as_described,31,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-10116,2259.63,unauthorized_transaction,73,True,True,True,unknown,False,complained_before,no_refund,0,won
CB-10117,8892.18,item_not_received,31,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-10118,3878.81,duplicate_charge,13,False,False,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10119,106396.65,duplicate_charge,64,False,False,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10120,2713.13,item_not_received,34,True,True,True,unknown,False,acknowledged_receipt,no_refund,3,won
CB-10121,2050.35,unauthorized_transaction,10,True,False,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10122,77448.58,not_as_described,21,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-10123,2617.63,item_not_received,23,True,False,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10124,129816.77,not_as_described,15,True,True,True,unknown,False,complained_before,no_refund,1,lost
CB-10125,97818.39,not_as_described,38,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10126,1575.34,item_not_received,38,True,True,True,unknown,False,complained_before,no_refund,1,lost
CB-10127,142019.79,unauthorized_transaction,57,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10128,2789.17,not_as_described,12,True,True,False,delivered_unconfirmed,True,complained_before,no_refund,2,lost
CB-10129,2439.18,unauthorized_transaction,22,True,True,True,delivered_confirmed,True,complained_before,no_refund,2,won
CB-10130,18747.26,not_as_described,26,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,2,won
CB-10131,3911.26,unauthorized_transaction,26,True,True,False,unknown,False,complained_before,no_refund,1,won
CB-10132,14183.64,not_as_described,11,True,True,True,delivered_confirmed,True,acknowledged_receipt,full_refund,1,won
CB-10133,19215.59,duplicate_charge,45,True,True,True,delivered_confirmed,True,complained_before,partial_refund,0,won
CB-10134,2848.82,unauthorized_transaction,14,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,2,won
CB-10135,9228.75,item_not_received,11,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10136,2317.8,item_not_received,14,True,True,False,delivered_unconfirmed,True,complained_before,partial_refund,0,lost
CB-10137,886.33,not_as_described,41,True,True,True,delivered_confirmed,True,complained_before,no_refund,2,won
CB-10138,2928.14,duplicate_charge,16,True,True,False,delivered_confirmed,True,complained_before,partial_refund,0,won
CB-10139,507.82,item_not_received,20,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,2,won
CB-10140,13642.91,item_not_received,16,True,True,True,unknown,False,complained_before,partial_refund,2,won
CB-10141,2313.64,item_not_received,23,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,1,won
CB-10142,8762.43,duplicate_charge,33,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10143,90707.7,unauthorized_transaction,6,True,True,True,delivered_confirmed,False,acknowledged_receipt,no_refund,0,won
CB-10144,3817.9,item_not_received,53,True,True,True,not_delivered,False,no_contact,no_refund,0,won
CB-10145,14480.74,item_not_received,49,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-10146,575.3,not_as_described,40,True,True,True,delivered_unconfirmed,True,no_contact,full_refund,0,won
CB-10147,1388.86,item_not_received,39,True,True,True,delivered_confirmed,True,no_contact,partial_refund,0,won
CB-10148,4735.9,not_as_described,33,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10149,3976.34,unauthorized_transaction,20,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10150,77928.22,not_as_described,28,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10151,4295.14,item_not_received,16,True,True,True,not_delivered,False,no_contact,no_refund,0,won
CB-10152,1547.23,item_not_received,45,True,True,True,unknown,False,complained_before,no_refund,0,lost
CB-10153,8752.48,not_as_described,33,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10154,18256.66,item_not_received,46,True,True,True,delivered_confirmed,True,complained_before,no_refund,2,won
CB-10155,132978.03,unauthorized_transaction,20,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-10156,4792.81,item_not_received,30,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10157,71246.58,unauthorized_transaction,32,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10158,29241.99,item_not_received,18,True,False,False,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-10159,1814.53,item_not_received,29,True,True,True,unknown,False,complained_before,partial_refund,0,won
CB-10160,816.07,not_as_described,38,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10161,3390.56,unauthorized_transaction,14,True,True,True,not_delivered,False,complained_before,partial_refund,0,lost
CB-10162,140789.14,item_not_received,27,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-10163,12511.68,unauthorized_transaction,15,True,True,True,not_delivered,False,complained_before,no_refund,2,won
CB-10164,10561.27,unauthorized_transaction,34,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10165,7535.82,unauthorized_transaction,30,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,1,won
CB-10166,29834.39,item_not_received,31,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-10167,723.55,item_not_received,26,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-10168,1149.03,not_as_described,16,True,True,True,not_delivered,True,acknowledged_receipt,no_refund,1,lost
CB-10169,7637.45,duplicate_charge,19,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,full_refund,2,won
CB-10170,2884.2,item_not_received,60,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10171,18031.65,item_not_received,21,True,True,True,delivered_unconfirmed,False,complained_before,no_refund,0,won
CB-10172,13712.83,unauthorized_transaction,20,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,5,won
CB-10173,1044.76,item_not_received,43,True,True,True,delivered_confirmed,True,complained_before,partial_refund,2,won
CB-10174,2389.11,item_not_received,27,True,True,True,not_delivered,True,no_contact,partial_refund,0,won
CB-10175,135301.65,not_as_described,56,True,True,True,unknown,False,no_contact,no_refund,0,lost
CB-10176,64746.57,duplicate_charge,22,True,True,True,unknown,False,acknowledged_receipt,no_refund,0,won
CB-10177,19617.37,duplicate_charge,45,True,True,True,delivered_confirmed,False,no_contact,no_refund,0,won
CB-10178,1886.59,item_not_received,22,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10179,1454.43,unauthorized_transaction,10,False,False,True,delivered_confirmed,True,no_contact,no_refund,1,won
CB-10180,14393.77,item_not_received,27,True,False,True,delivered_confirmed,True,complained_before,no_refund,0,lost
CB-10181,7509.73,unauthorized_transaction,56,True,True,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-10182,34291.41,duplicate_charge,42,True,True,True,delivered_confirmed,True,acknowledged_receipt,full_refund,0,lost
CB-10183,12534.03,item_not_received,22,True,True,True,not_delivered,False,complained_before,no_refund,1,lost
CB-10184,29498.8,not_as_described,16,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,1,won
CB-10185,9521.86,item_not_received,25,True,True,True,not_delivered,False,complained_before,no_refund,2,lost
CB-10186,2310.78,duplicate_charge,18,True,True,True,delivered_confirmed,True,complained_before,partial_refund,0,won
CB-10187,14206.48,item_not_received,26,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-10188,2710.59,item_not_received,23,True,False,True,delivered_unconfirmed,True,complained_before,no_refund,1,lost
CB-10189,26909.91,unauthorized_transaction,18,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-10190,10337.12,unauthorized_transaction,57,False,False,True,delivered_unconfirmed,True,no_contact,no_refund,2,won
CB-10191,1733.57,unauthorized_transaction,15,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10192,2696.79,unauthorized_transaction,26,True,True,True,not_delivered,True,no_contact,no_refund,0,lost
CB-10193,1934.06,unauthorized_transaction,29,False,False,True,delivered_confirmed,False,no_contact,full_refund,0,lost
CB-10194,1683.5,duplicate_charge,12,True,True,True,unknown,False,no_contact,no_refund,0,won
CB-10195,28225.92,unauthorized_transaction,25,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,1,won
CB-10196,3441.1,item_not_received,19,True,False,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10197,980.32,item_not_received,25,True,False,True,not_delivered,False,no_contact,partial_refund,3,won
CB-10198,30307.78,not_as_described,20,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-10199,5214.56,item_not_received,15,True,False,True,delivered_unconfirmed,True,complained_before,partial_refund,1,lost
CB-10200,27789.86,item_not_received,16,True,True,True,not_delivered,False,complained_before,no_refund,2,lost
CB-10201,39345.5,item_not_received,26,True,True,True,unknown,True,complained_before,no_refund,0,won
CB-10202,2586.75,not_as_described,29,True,True,True,not_delivered,False,no_contact,partial_refund,0,lost
CB-10203,72734.45,unauthorized_transaction,11,True,True,True,unknown,False,complained_before,no_refund,3,won
CB-10204,2541.67,not_as_described,26,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10205,7906.35,item_not_received,25,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,2,won
CB-10206,4452.92,item_not_received,37,True,True,True,unknown,False,acknowledged_receipt,no_refund,0,won
CB-10207,17698.77,unauthorized_transaction,63,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10208,38706.67,item_not_received,17,True,True,False,delivered_confirmed,True,acknowledged_receipt,no_refund,2,won
CB-10209,3646.85,item_not_received,43,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10210,4341.09,item_not_received,47,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10211,55931.03,item_not_received,38,True,True,True,delivered_confirmed,False,complained_before,no_refund,1,won
CB-10212,9005.14,unauthorized_transaction,20,True,False,True,delivered_confirmed,False,complained_before,no_refund,3,lost
CB-10213,13503.79,item_not_received,42,True,True,True,unknown,False,complained_before,no_refund,0,won
CB-10214,14783.61,item_not_received,19,False,False,True,delivered_confirmed,True,no_contact,no_refund,2,lost
CB-10215,58867.08,unauthorized_transaction,15,True,True,True,delivered_confirmed,True,acknowledged_receipt,full_refund,1,won
CB-10216,16423.88,item_not_received,24,False,True,True,not_delivered,True,no_contact,no_refund,0,won
CB-10217,75282.39,item_not_received,7,True,True,True,not_delivered,True,complained_before,no_refund,0,won
CB-10218,1194.44,item_not_received,17,True,True,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-10219,580.74,not_as_described,20,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10220,13704.79,unauthorized_transaction,28,True,True,True,delivered_confirmed,True,acknowledged_receipt,partial_refund,0,won
CB-10221,11089.5,not_as_described,15,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10222,14144.53,duplicate_charge,11,False,False,False,delivered_unconfirmed,True,no_contact,no_refund,0,lost
CB-10223,77681.11,item_not_received,23,True,True,True,not_delivered,True,acknowledged_receipt,partial_refund,0,won
CB-10224,2922.06,item_not_received,42,True,False,True,delivered_confirmed,False,no_contact,no_refund,0,won
CB-10225,12140.11,item_not_received,15,True,True,True,unknown,False,complained_before,no_refund,0,lost
CB-10226,3697.73,item_not_received,51,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10227,68607.0,item_not_received,33,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-10228,42141.76,item_not_received,14,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-10229,46526.65,item_not_received,20,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,0,won
CB-10230,133753.1,item_not_received,32,True,True,True,unknown,False,no_contact,partial_refund,0,lost
CB-10231,871.99,not_as_described,57,True,False,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-10232,10753.5,unauthorized_transaction,66,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,0,won
CB-10233,2533.44,duplicate_charge,27,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,lost
CB-10234,9705.11,item_not_received,28,True,False,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-10235,5812.74,unauthorized_transaction,11,True,True,True,delivered_confirmed,True,no_contact,full_refund,0,lost
CB-10236,23275.61,unauthorized_transaction,13,True,True,True,not_delivered,False,no_contact,no_refund,0,won
CB-10237,15278.8,unauthorized_transaction,34,True,True,True,unknown,False,complained_before,partial_refund,2,won
CB-10238,728.43,item_not_received,24,True,True,True,unknown,False,no_contact,no_refund,0,won
CB-10239,12210.44,not_as_described,9,True,True,True,delivered_confirmed,True,no_contact,partial_refund,1,won
CB-10240,2942.61,not_as_described,13,True,True,True,unknown,True,acknowledged_receipt,no_refund,0,won
CB-10241,73748.42,item_not_received,12,True,False,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10242,75857.78,not_as_described,25,True,True,True,unknown,False,acknowledged_receipt,no_refund,0,won
CB-10243,17433.96,item_not_received,24,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10244,44936.69,item_not_received,26,True,True,True,unknown,False,no_contact,partial_refund,0,won
CB-10245,2347.41,not_as_described,8,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10246,837.09,unauthorized_transaction,46,True,True,True,delivered_confirmed,True,complained_before,partial_refund,0,won
CB-10247,2674.12,unauthorized_transaction,52,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-10248,107416.53,item_not_received,23,True,True,True,not_delivered,False,complained_before,no_refund,0,lost
CB-10249,9709.98,unauthorized_transaction,37,True,True,True,unknown,False,no_contact,no_refund,0,won
CB-10250,73228.78,item_not_received,11,True,False,True,delivered_confirmed,True,complained_before,partial_refund,1,won
CB-10251,2012.86,duplicate_charge,15,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-10252,1971.94,item_not_received,22,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-10253,61792.86,unauthorized_transaction,22,True,True,True,not_delivered,True,complained_before,no_refund,1,won
CB-10254,2740.04,unauthorized_transaction,35,True,True,True,delivered_unconfirmed,False,acknowledged_receipt,no_refund,0,won
CB-10255,14920.78,not_as_described,52,True,True,True,delivered_confirmed,True,complained_before,partial_refund,1,won
CB-10256,1173.55,unauthorized_transaction,34,False,False,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-10257,43826.89,unauthorized_transaction,45,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10258,10462.48,item_not_received,21,True,True,True,delivered_confirmed,True,no_contact,no_refund,2,won
CB-10259,9825.84,not_as_described,41,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-10260,25004.77,duplicate_charge,34,True,True,True,delivered_confirmed,True,no_contact,full_refund,2,won
CB-10261,11065.72,item_not_received,22,True,True,True,delivered_confirmed,True,no_contact,no_refund,1,won
CB-10262,16919.94,item_not_received,25,True,True,True,delivered_confirmed,True,no_contact,partial_refund,2,won
CB-10263,10724.36,item_not_received,40,True,True,True,delivered_confirmed,True,no_contact,no_refund,5,won
CB-10264,39336.91,item_not_received,29,True,False,True,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-10265,780.74,item_not_received,16,True,True,True,not_delivered,False,no_contact,no_refund,1,lost
CB-10266,28568.6,item_not_received,16,True,True,True,delivered_unconfirmed,True,no_contact,partial_refund,1,won
CB-10267,851.18,not_as_described,23,True,True,True,not_delivered,False,no_contact,no_refund,0,lost
CB-10268,11350.56,item_not_received,14,True,True,True,not_delivered,False,complained_before,no_refund,0,lost
CB-10269,79151.65,not_as_described,15,True,True,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-10270,94979.91,not_as_described,47,True,True,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-10271,50756.52,unauthorized_transaction,16,True,True,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-10272,1445.48,item_not_received,55,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10273,2619.79,item_not_received,24,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-10274,2049.56,item_not_received,15,True,True,True,unknown,False,acknowledged_receipt,no_refund,1,lost
CB-10275,915.52,not_as_described,14,False,False,True,delivered_unconfirmed,False,no_contact,no_refund,2,won
CB-10276,14801.11,unauthorized_transaction,79,True,True,False,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-10277,63224.28,item_not_received,32,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,1,won
CB-10278,17468.58,item_not_received,34,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10279,18325.43,item_not_received,9,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10280,15445.82,not_as_described,10,True,True,True,not_delivered,True,complained_before,no_refund,0,lost
CB-10281,2868.24,unauthorized_transaction,44,True,True,True,delivered_confirmed,True,no_contact,full_refund,0,won
CB-10282,1668.72,duplicate_charge,40,True,True,True,delivered_confirmed,True,complained_before,full_refund,0,won
CB-10283,148732.33,not_as_described,47,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-10284,92633.68,unauthorized_transaction,35,True,True,True,delivered_confirmed,False,acknowledged_receipt,no_refund,2,won
CB-10285,1558.35,not_as_described,16,True,True,True,delivered_confirmed,True,acknowledged_receipt,full_refund,1,won
CB-10286,14059.59,item_not_received,19,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,1,lost
CB-10287,676.05,not_as_described,33,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10288,17408.52,duplicate_charge,25,True,True,True,delivered_unconfirmed,True,complained_before,full_refund,1,won
CB-10289,776.77,not_as_described,18,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,1,won
CB-10290,1897.61,item_not_received,30,True,True,True,not_delivered,False,complained_before,no_refund,0,lost
CB-10291,24424.65,duplicate_charge,39,True,True,True,delivered_confirmed,False,no_contact,no_refund,0,won
CB-10292,7498.42,unauthorized_transaction,15,True,True,True,delivered_confirmed,True,complained_before,full_refund,0,won
CB-10293,2049.01,item_not_received,32,True,True,True,not_delivered,False,acknowledged_receipt,no_refund,0,won
CB-10294,2812.59,item_not_received,26,True,False,True,unknown,False,complained_before,no_refund,0,won
CB-10295,2432.66,unauthorized_transaction,28,True,True,True,delivered_confirmed,True,complained_before,no_refund,3,won
CB-10296,18241.7,not_as_described,44,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-10297,10023.49,item_not_received,34,True,True,True,unknown,False,complained_before,partial_refund,0,won
CB-10298,12805.42,item_not_received,18,True,True,True,delivered_unconfirmed,True,complained_before,full_refund,0,lost
CB-10299,18146.62,unauthorized_transaction,13,True,True,True,unknown,False,acknowledged_receipt,no_refund,3,won
CB-10300,94134.26,duplicate_charge,22,True,True,True,unknown,False,complained_before,no_refund,0,lost
CB-10301,6941.94,item_not_received,15,True,True,True,not_delivered,True,acknowledged_receipt,no_refund,0,won
CB-10302,79472.12,unauthorized_transaction,18,True,True,True,not_delivered,False,acknowledged_receipt,no_refund,0,won
CB-10303,3396.51,item_not_received,21,True,True,True,unknown,False,acknowledged_receipt,no_refund,0,won
CB-10304,2333.81,not_as_described,12,True,True,True,unknown,False,no_contact,no_refund,1,won
CB-10305,37087.63,not_as_described,19,True,True,False,unknown,False,complained_before,no_refund,1,won
CB-10306,1013.79,unauthorized_transaction,43,True,False,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-10307,1047.59,item_not_received,7,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-10308,1039.14,duplicate_charge,13,True,False,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10309,984.21,item_not_received,51,True,False,False,delivered_unconfirmed,True,complained_before,no_refund,1,lost
CB-10310,1451.23,item_not_received,30,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-10311,3598.21,unauthorized_transaction,43,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,1,won
CB-10312,1243.94,duplicate_charge,47,True,True,True,unknown,False,complained_before,partial_refund,0,lost
CB-10313,41395.19,not_as_described,6,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10314,57807.92,item_not_received,41,True,True,True,not_delivered,False,acknowledged_receipt,no_refund,0,won
CB-10315,19815.93,item_not_received,41,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-10316,2428.17,item_not_received,17,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,1,won
CB-10317,2298.13,not_as_described,43,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,0,won
CB-10318,974.89,item_not_received,11,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,3,won
CB-10319,14164.53,item_not_received,52,True,False,True,delivered_confirmed,True,complained_before,full_refund,0,won
CB-10320,6826.93,not_as_described,58,True,True,True,delivered_confirmed,False,acknowledged_receipt,no_refund,0,won
CB-10321,33732.26,item_not_received,32,True,True,True,not_delivered,False,no_contact,partial_refund,3,won
CB-10322,13286.53,unauthorized_transaction,46,True,True,True,delivered_confirmed,True,complained_before,partial_refund,0,won
CB-10323,6378.81,not_as_described,21,True,True,True,unknown,False,complained_before,no_refund,0,won
CB-10324,1262.41,not_as_described,24,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10325,5144.06,item_not_received,12,True,True,True,delivered_confirmed,True,complained_before,partial_refund,1,won
CB-10326,2202.12,not_as_described,10,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10327,50792.67,item_not_received,14,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,1,lost
CB-10328,40866.13,item_not_received,37,True,True,True,unknown,False,complained_before,no_refund,5,lost
CB-10329,4318.12,unauthorized_transaction,24,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-10330,9321.36,item_not_received,6,True,True,True,unknown,False,complained_before,no_refund,0,lost
CB-10331,48103.36,not_as_described,14,True,True,True,unknown,False,complained_before,no_refund,0,won
CB-10332,142541.28,item_not_received,22,False,False,True,delivered_unconfirmed,True,no_contact,no_refund,1,lost
CB-10333,4184.34,item_not_received,10,True,False,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
